date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:32:51	96421/96421	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	https://www.freightdirect.co.nz/cargopress/images/services/services-2.jpg	D:/My%20Web%20Sites/freightdirect.co.nz/www.freightdirect.co.nz/cargopress/images/services/services-2.jpg	(from https://www.freightdirect.co.nz/services)
23:32:51	78884/78884	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	https://www.freightdirect.co.nz/cargopress/images/services/services-3.jpg	D:/My%20Web%20Sites/freightdirect.co.nz/www.freightdirect.co.nz/cargopress/images/services/services-3.jpg	(from https://www.freightdirect.co.nz/services)
23:32:52	121715/121715	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	https://www.freightdirect.co.nz/cargopress/images/services/services-4.jpg	D:/My%20Web%20Sites/freightdirect.co.nz/www.freightdirect.co.nz/cargopress/images/services/services-4.jpg	(from https://www.freightdirect.co.nz/services)
23:32:52	78635/78635	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	https://www.freightdirect.co.nz/cargopress/images/services/services-5.jpg	D:/My%20Web%20Sites/freightdirect.co.nz/www.freightdirect.co.nz/cargopress/images/services/services-5.jpg	(from https://www.freightdirect.co.nz/services)
23:32:53	145652/145652	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	https://www.freightdirect.co.nz/cargopress/images/services/services-6.jpg	D:/My%20Web%20Sites/freightdirect.co.nz/www.freightdirect.co.nz/cargopress/images/services/services-6.jpg	(from https://www.freightdirect.co.nz/services)
23:32:53	468127/468127	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	https://www.freightdirect.co.nz/cargopress/images/services/services-7.png	D:/My%20Web%20Sites/freightdirect.co.nz/www.freightdirect.co.nz/cargopress/images/services/services-7.png	(from https://www.freightdirect.co.nz/services)
23:32:54	62774/62774	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	https://www.freightdirect.co.nz/cargopress/images/services/services-cargo-1.jpg	D:/My%20Web%20Sites/freightdirect.co.nz/www.freightdirect.co.nz/cargopress/images/services/services-cargo-1.jpg	(from https://www.freightdirect.co.nz/cargo)
23:32:54	94622/94622	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	https://www.freightdirect.co.nz/cargopress/images/services/services-cargo-2.jpg	D:/My%20Web%20Sites/freightdirect.co.nz/www.freightdirect.co.nz/cargopress/images/services/services-cargo-2.jpg	(from https://www.freightdirect.co.nz/cargo)
23:32:55	143221/143221	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	https://www.freightdirect.co.nz/cargopress/images/services/services-warehousing-1.jpg	D:/My%20Web%20Sites/freightdirect.co.nz/www.freightdirect.co.nz/cargopress/images/services/services-warehousing-1.jpg	(from https://www.freightdirect.co.nz/warehousing)
23:32:55	121715/121715	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	https://www.freightdirect.co.nz/cargopress/images/services/services-warehousing-2.jpg	D:/My%20Web%20Sites/freightdirect.co.nz/www.freightdirect.co.nz/cargopress/images/services/services-warehousing-2.jpg	(from https://www.freightdirect.co.nz/warehousing)
23:32:56	2917187/2917187	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	https://www.freightdirect.co.nz/cargopress/images/services/services-logistic-service-1.png	D:/My%20Web%20Sites/freightdirect.co.nz/www.freightdirect.co.nz/cargopress/images/services/services-logistic-service-1.png	(from https://www.freightdirect.co.nz/logistics-service)
23:32:56	306/306	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Sep%202021%2011:31:22%20GMT	https://www.freightdirect.co.nz/services.html	D:/My%20Web%20Sites/freightdirect.co.nz/www.freightdirect.co.nz/services.c5.delayed	(from https://www.freightdirect.co.nz/trucking-service)
23:32:57	1683584/1683584	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	https://www.freightdirect.co.nz/cargopress/images/services/services-logistic-service-2.png	D:/My%20Web%20Sites/freightdirect.co.nz/www.freightdirect.co.nz/cargopress/images/services/services-logistic-service-2.png	(from https://www.freightdirect.co.nz/logistics-service)
23:32:57	137325/137325	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	https://www.freightdirect.co.nz/cargopress/images/services/services-trucking-service-1.jpg	D:/My%20Web%20Sites/freightdirect.co.nz/www.freightdirect.co.nz/cargopress/images/services/services-trucking-service-1.jpg	(from https://www.freightdirect.co.nz/trucking-service)
23:32:57	45648/45648	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	https://www.freightdirect.co.nz/cargopress/images/services/services-trucking-service-2.jpg	D:/My%20Web%20Sites/freightdirect.co.nz/www.freightdirect.co.nz/cargopress/images/services/services-trucking-service-2.jpg	(from https://www.freightdirect.co.nz/trucking-service)
23:32:58	713441/713441	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	https://www.freightdirect.co.nz/cargopress/images/services/services-storage-1.png	D:/My%20Web%20Sites/freightdirect.co.nz/www.freightdirect.co.nz/cargopress/images/services/services-storage-1.png	(from https://www.freightdirect.co.nz/storage)
23:32:59	118382/118382	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	https://www.freightdirect.co.nz/cargopress/images/services/services-custom-clearance-1.jpeg	D:/My%20Web%20Sites/freightdirect.co.nz/www.freightdirect.co.nz/cargopress/images/services/services-custom-clearance-1.jpg	(from https://www.freightdirect.co.nz/custom-clearance)
23:32:59	3074989/3074989	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	https://www.freightdirect.co.nz/cargopress/images/services/services-storage-2.png	D:/My%20Web%20Sites/freightdirect.co.nz/www.freightdirect.co.nz/cargopress/images/services/services-storage-2.png	(from https://www.freightdirect.co.nz/storage)
23:32:59	127420/127420	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	https://www.freightdirect.co.nz/cargopress/images/services/services-custom-clearance-2.jpeg	D:/My%20Web%20Sites/freightdirect.co.nz/www.freightdirect.co.nz/cargopress/images/services/services-custom-clearance-2.jpg	(from https://www.freightdirect.co.nz/custom-clearance)
23:33:00	124582/124582	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	https://www.freightdirect.co.nz/cargopress/images/warehouse-picture/img-6.jpg	D:/My%20Web%20Sites/freightdirect.co.nz/www.freightdirect.co.nz/cargopress/images/warehouse-picture/img-6.jpg	(from https://www.freightdirect.co.nz/gallery)
23:33:00	139385/139385	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	https://www.freightdirect.co.nz/cargopress/images/warehouse-picture/img-7.jpg	D:/My%20Web%20Sites/freightdirect.co.nz/www.freightdirect.co.nz/cargopress/images/warehouse-picture/img-7.jpg	(from https://www.freightdirect.co.nz/gallery)
23:33:01	360034/360034	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	https://www.freightdirect.co.nz/cargopress/images/warehouse-picture/img-8.jpg	D:/My%20Web%20Sites/freightdirect.co.nz/www.freightdirect.co.nz/cargopress/images/warehouse-picture/img-8.jpg	(from https://www.freightdirect.co.nz/gallery)
23:33:01	180880/180880	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	https://www.freightdirect.co.nz/cargopress/images/warehouse-picture/img-9.jpg	D:/My%20Web%20Sites/freightdirect.co.nz/www.freightdirect.co.nz/cargopress/images/warehouse-picture/img-9.jpg	(from https://www.freightdirect.co.nz/gallery)
23:33:01	120712/120712	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	https://www.freightdirect.co.nz/cargopress/images/warehouse-picture/img-11.jpg	D:/My%20Web%20Sites/freightdirect.co.nz/www.freightdirect.co.nz/cargopress/images/warehouse-picture/img-11.jpg	(from https://www.freightdirect.co.nz/gallery)
23:33:02	90592/90592	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	https://www.freightdirect.co.nz/cargopress/images/warehouse-picture/img-12.jpg	D:/My%20Web%20Sites/freightdirect.co.nz/www.freightdirect.co.nz/cargopress/images/warehouse-picture/img-12.jpg	(from https://www.freightdirect.co.nz/gallery)
23:33:02	380691/380691	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	https://www.freightdirect.co.nz/cargopress/images/warehouse-picture/img-13.jpg	D:/My%20Web%20Sites/freightdirect.co.nz/www.freightdirect.co.nz/cargopress/images/warehouse-picture/img-13.jpg	(from https://www.freightdirect.co.nz/gallery)
23:33:03	382863/382863	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	https://www.freightdirect.co.nz/cargopress/images/warehouse-picture/img-14.jpg	D:/My%20Web%20Sites/freightdirect.co.nz/www.freightdirect.co.nz/cargopress/images/warehouse-picture/img-14.jpg	(from https://www.freightdirect.co.nz/gallery)
23:33:03	118686/118686	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	https://www.freightdirect.co.nz/cargopress/images/warehouse-picture/img-15.jpg	D:/My%20Web%20Sites/freightdirect.co.nz/www.freightdirect.co.nz/cargopress/images/warehouse-picture/img-15.jpg	(from https://www.freightdirect.co.nz/gallery)
23:33:03	100659/100659	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	https://www.freightdirect.co.nz/cargopress/images/warehouse-picture/img-17.jpg	D:/My%20Web%20Sites/freightdirect.co.nz/www.freightdirect.co.nz/cargopress/images/warehouse-picture/img-17.jpg	(from https://www.freightdirect.co.nz/gallery)
23:33:04	189039/189039	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	https://www.freightdirect.co.nz/cargopress/images/warehouse-picture/img-18.jpg	D:/My%20Web%20Sites/freightdirect.co.nz/www.freightdirect.co.nz/cargopress/images/warehouse-picture/img-18.jpg	(from https://www.freightdirect.co.nz/gallery)
23:33:04	161481/161481	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	https://www.freightdirect.co.nz/cargopress/images/warehouse-picture/img-19.jpg	D:/My%20Web%20Sites/freightdirect.co.nz/www.freightdirect.co.nz/cargopress/images/warehouse-picture/img-19.jpg	(from https://www.freightdirect.co.nz/gallery)
